,pl_name,hostname,default_flag,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,sy_pnum,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,flag
4287,Kepler-32 f,Kepler-32,1,0.0129,0.0002,-0.0002,3.169527259066119,1.3476829203725273,-1.0757588692387228,5,0.0,0.0,0.0,66.46,0.0,0.0,,,,01+1-23+3-
4290,Kepler-127 b,Kepler-127,1,0.1245,0.0,0.0,3.355951708463511,0.5839264675513558,-0.8577586300719111,3,0.0,0.06,-0.39,89.38,0.0,0.0,,,,023+3-
4292,Kepler-49 c,Kepler-49,1,0.0784,0.003,-0.003,8.3,1.5,-1.5,4,0.0,0.023,-0.005,85.94,0.0,0.0,,,,03+3-
4295,TOI-178 f,TOI-178,1,0.1039,0.0031,-0.0031,7.72,1.67,-1.52,6,0.10130392540225952,0.0,0.0,88.723,0.071,-0.069,,,,01
4296,HD 136352 c,HD 136352,1,0.1721,0.005,-0.005,11.24,0.73,-0.69,3,0.037,0.0445,-0.027999999999999997,88.61449999999999,0.0485,-0.051000000000000004,,,,0
4300,TOI-178 d,TOI-178,1,0.0592,0.0018,-0.0018,3.01,0.8,-1.03,6,0.10130392540225952,0.0,0.0,88.58,0.2,-0.18,,,,01
4304,HD 136352 d,HD 136352,1,0.425,0.012,-0.012,8.82,1.1,-1.0,3,0.075,0.0925,-0.0615,89.73,0.14,-0.09,,,,0
4318,Kepler-432 c,Kepler-432,1,,,,772.3269,69.9226,-76.2792,2,0.498,0.029,-0.059,89.86,0.61,-0.33,,,,03
4326,LHS 1678 b,LHS 1678,1,0.01245,0.000575,-0.000565,0.35,0.0,0.0,3,0.14150000000000001,0.035,-0.023,88.03999999999999,1.31,-1.285,,,,02+2-
4333,HD 47366 b,HD 47366,1,1.214,0.03,-0.029,661.71874,41.3179,-54.0311,2,0.071,0.04,-0.046,90.0,0.0,0.0,,,,03
4334,gam Lib b,gam Lib,1,1.2795,0.051500000000000004,-0.051500000000000004,341.03069500000004,38.298435,-39.410835000000006,2,0.185,0.08549999999999999,-0.10350000000000001,90.0,0.0,0.0,,,,03
4335,TOI-1062 c,TOI-1062,1,0.08,0.013,-0.012,9.78,1.26,-1.18,2,0.14,0.073,-0.069,85.913,0.062,-0.041,,,,03
4337,K2-133 b,K2-133,1,0.03247,0.0011250000000000001,-0.00113,2.3776746281251455,0.65644803804497,-0.5560973888160994,4,0.15319315421743498,0.0,0.0,87.58,0.12,-0.1,,,,012
4343,Kepler-1315 c,Kepler-1315,1,0.064,0.0,0.0,6.616998812594613,11.72894559313023,-5.3010851025148735,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
4344,Kepler-24 b,Kepler-24,1,0.0783,0.0,0.0,33.3,6.525,-5.015,4,0.0,0.014,-0.016,79.07,0.0,0.0,,,,03+3-
4350,HIP 38594 b,HIP 38594,1,0.256,0.003,-0.003,8.1,1.7,-1.7,2,0.17,0.11,-0.11,90.0,0.0,0.0,,,,03
4362,TRAPPIST-1 d,TRAPPIST-1,1,0.022265,0.00019,-0.000185,0.388,0.039,-0.035,7,0.039185000000000005,0.00093,-0.00093,89.75,0.15,-0.15,,,,0
4363,TRAPPIST-1 h,TRAPPIST-1,1,0.061912499999999995,0.00053,-0.00051,0.3285,0.038,-0.0345,7,0.00567,0.00121,-0.00121,89.7815,0.0435,-0.0385,,,,0
4365,K2-138 d,K2-138,1,0.05883,0.00042,-0.0005,7.92,1.39,-1.35,6,0.19549999999999998,0.041,-0.03,89.0,0.62,-0.75,,,,0
4366,K2-141 c,K2-141,1,0.0683,0.00091,-0.00091,7.7,0.0,0.0,2,0.046,0.0,0.0,87.2,1.6,-2.0,,,,01+1-2+2-
4370,HD 140901 b,HD 140901,1,0.085,0.003,-0.004,15.57359,0.63566,-2.54263,2,0.472,0.086,-0.151,104.715,10.0935,-33.1965,,,,03
4372,HD 140901 c,HD 140901,1,9.6105,2.211,-1.54,1284.66242,292.56104500000004,-881.0203399999999,2,0.6885,0.046,-0.0565,104.715,10.0935,-33.1965,,,,0
4373,TOI-544 b,TOI-544,1,0.0238,0.00105,-0.00105,2.89,0.48,-0.48,2,0.0,0.0,0.0,90.0,0.0,0.0,,,,01+1-3
4374,TOI-544 c,TOI-544,1,,,,21.5,2.0,-2.0,2,0.32,0.08,-0.09,90.0,0.0,0.0,,,,03
4375,HD 110067 b,HD 110067,1,0.0793,0.00096,-0.00096,5.69,1.78,-1.82,6,0.10130392540225952,0.0,0.0,89.061,0.099,-0.099,,,,01
4376,HD 110067 c,HD 110067,1,0.1039,0.0013,-0.0013,6.3,0.0,0.0,6,0.10130392540225952,0.0,0.0,89.687,0.163,-0.163,,,,012+2-
4377,HD 110067 d,HD 110067,1,0.1362,0.0017,-0.0017,8.52,3.31,-3.25,6,0.10130392540225952,0.0,0.0,89.248,0.046,-0.046,,,,01
4378,HD 110067 e,HD 110067,1,0.1785,0.0022,-0.0022,3.9,0.0,0.0,6,0.10130392540225952,0.0,0.0,89.867,0.089,-0.089,,,,012+2-
4379,HD 110067 f,HD 110067,1,0.2163,0.0026,-0.0026,5.04,1.89,-1.94,6,0.10130392540225952,0.0,0.0,89.673,0.046,-0.046,,,,01
4380,HD 110067 g,HD 110067,1,0.2621,0.0032,-0.0032,8.4,0.0,0.0,6,0.10130392540225952,0.0,0.0,89.729,0.073,-0.073,,,,012+2-
4381,HD 62364 c,HD 62364,1,36.984,2.957,-2.793,7923.46219,852.09796,-928.69461,2,0.773,0.009,-0.009,38.789,4.169,-3.601,,,,0
4393,K2-146 b,K2-146,1,0.0259,0.0002,-0.0002,5.685,0.43999999999999995,-0.43999999999999995,2,0.1345,0.044500000000000005,-0.044500000000000005,88.86000000000001,0.12,-0.12,,,,0
4397,Kepler-1001 b,Kepler-1001,1,0.1128,0.0,0.0,10.645244041156797,7.372742744622808,-4.5263830343658675,2,0.0,0.0,0.0,85.94,0.0,0.0,,,,01+1-23+3-
4399,TOI-1444 b,TOI-1444,1,,,,3.87,0.71,-0.71,2,0.0,0.0,0.0,82.0,3.0,-2.0,,,,01+1-
4400,K2-165 d,K2-165,1,,,,9.69176021934058,13.5105462194938,-6.1933400072926865,3,0.20543615100312596,0.0,0.0,89.002,0.722,-1.166,,,,012
4418,Kepler-125 b,Kepler-125,1,0.04124,0.00151,-0.00151,7.828675486653491,2.829693165385356,-2.1512024479651783,2,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
4428,Kepler-1468 c,Kepler-1468,1,0.0459,0.0,0.0,1.2622975296072925,1.2516644190605124,-0.6928365604514811,3,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
4437,K2-138 f,K2-138,1,0.10447,0.00074,-0.00088,1.63,2.12,-1.18,6,0.213,0.064,-0.043,88.99,0.43,-0.35,,,,0
4438,K2-138 e,K2-138,1,0.0782,0.00056,-0.00066,12.97,1.98,-1.99,6,0.196,0.048,-0.049,88.7,0.61,-0.55,,,,0
4439,TRAPPIST-1 c,TRAPPIST-1,1,0.01579,0.00014,-0.00013,1.308,0.142,-0.131,7,0.00654,0.00188,-0.00188,89.58,0.17,-0.17,,,,0
4457,Kepler-236 b,Kepler-236,1,0.0653,0.0,0.0,3.749057891384336,2.1061136850841087,-1.3617983861216532,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
4460,TOI-5126 b,TOI-5126,1,0.06519,0.00087,-0.00082,25.98324210877127,9.376086654602815,-8.417489063086876,2,0.0,0.0,0.0,88.79,0.72,-0.53,,,,01+1-2
4463,Kepler-1656 b,Kepler-1656,1,0.1974,0.011800000000000001,-0.011800000000000001,48.2,5.2,-3.55,2,0.0,0.028999999999999998,-0.0205,89.95,0.47,-0.51,,,,0
4466,Kepler-345 b,Kepler-345,1,0.0634,0.0,0.0,0.5,0.3,-0.3,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-3+3-
4471,GJ 3473 c,GJ 3473,1,0.0876,0.0035,-0.0034,7.41,0.91,-0.86,2,0.0,0.0,0.0,90.0,0.0,0.0,,,,01+1-3
4472,TOI-500 b,TOI-500,1,0.012345,0.000755,-0.00075,1.42,0.18,-0.18,4,0.063,0.073,-0.044,82.09,2.53,-1.31,,,,0
4474,TOI-500 c,TOI-500,1,,,,5.03,0.41,-0.41,4,0.072,0.074,-0.05,90.0,0.0,0.0,,,,03
4476,HD 28109 d,HD 28109,1,0.411,0.016,-0.016,5.681,2.738,-2.11,3,0.0864,0.0,0.0,89.682,0.093,-0.082,,,,01+1-
4481,Kepler-60 c,Kepler-60,1,0.087055,0.0,0.0,3.85,0.81,-0.81,3,0.0,0.002,-0.0027,87.09,0.0,0.0,,,,03+3-
4499,Kepler-23 b,Kepler-23,1,0.0742,0.0,0.0,15.2,1.8150000000000002,-1.65,3,0.0,0.1395,-0.037,83.65,0.0,0.0,,,,03+3-
4500,Kepler-52 d,Kepler-52,1,0.1782,0.0,0.0,5.064146942904129,2.38667761759186,-1.5499329356389877,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
4502,Kepler-54 c,Kepler-54,1,0.0812,0.0,0.0,10.950000000000001,3.4,-2.305,3,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-3+3-
4508,Kepler-102 e,Kepler-102,1,0.116,0.001,-0.001,4.74193,2.0,-2.0,5,0.0,0.0,0.0,88.24,0.051,-0.051,,,,01+1-
4541,Kepler-97 b,Kepler-97,1,0.0357,0.0,0.0,3.4583899999999996,2.2127,-2.2127,2,0.0,0.0,0.0,81.93,,,,,,01+1-
4560,Kepler-220 b,Kepler-220,1,0.0456,0.0,0.0,0.46872100814583917,0.12007542295048479,-0.09924035013672677,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
4573,Kepler-62 d,Kepler-62,1,0.117,0.001,-0.001,14.0,0.0,0.0,5,0.0,0.0,0.0,89.95,0.3,-0.3,,,,01+1-2+2-
4590,Kepler-102 f,Kepler-102,1,0.165,0.0015,-0.0015,4.75,0.0,0.0,5,0.0,0.0,0.0,89.63499999999999,0.037,-0.037,,,,01+1-2+2-
4595,Kepler-130 c,Kepler-130,1,0.1745,0.005,-0.005,9.115657059652307,2.294767448086173,-1.9581737217111108,3,0.0,0.11,-0.04,89.66499999999999,0.66,-0.31,,,,02
4598,Kepler-102 d,Kepler-102,1,0.086,0.00076,-0.00076,3.4,1.55,-1.55,5,0.0,0.0,0.0,87.09,0.11,-0.11,,,,01+1-
4604,Kepler-25 c,Kepler-25,1,0.113,0.0,0.0,24.06546,3.36591,-3.26591,3,0.0,0.037450000000000004,-0.007050000000000001,89.95,0.042,-0.039,26.9,7.0,-9.2,0
4616,TOI-763 b,TOI-763,1,0.06,0.0006,-0.0006,9.79,0.78,-0.78,2,0.04,0.04,-0.03,90.0,0.0,0.0,,,,03
4617,Kepler-1530 d,Kepler-1530,1,0.0865,0.0,0.0,21.018052247514944,19.01984868366612,-12.062919556276542,3,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
4620,Kepler-127 d,Kepler-127,1,0.2799,0.0,0.0,7.143323082020364,1.7526399297861328,-1.5251023972693654,3,0.0,0.28,-0.03,89.95,0.0,0.0,,,,023+3-
4631,Kepler-85 c,Kepler-85,1,0.1046,0.0,0.0,11.524999999999999,3.465,-3.085,4,0.0,0.028,-0.014,87.66,0.0,0.0,,,,03+3-
4643,Kepler-345 c,Kepler-345,1,0.0742,0.0,0.0,2.2,0.9,-0.9,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-3+3-
4671,TOI-2095 b,TOI-2095,1,0.101,0.0069,-0.006699999999999999,4.1,0.0,0.0,2,0.06,0.19,-0.08,89.655,0.2,-0.16999999999999998,,,,02+2-
4672,TOI-2095 c,TOI-2095,1,0.1375,0.009000000000000001,-0.0085,7.4,0.0,0.0,2,0.065,0.18,-0.09,89.85,0.1,-0.135,,,,02+2-
4680,HD 93963 A b,HD 93963 A,1,0.02085,0.00037,-0.00037,7.8,3.2,-3.2,2,0.31066330191540814,0.0,0.0,86.21,1.69,-1.14,,,,01
4694,TOI-1338 b,TOI-1338 A,1,0.4607,0.0086,-0.0088,27.4,10.6,-10.25,2,0.088,0.0043,-0.0038,89.37,0.35,-0.26,,,,0
4704,K2-3 b,K2-3,1,0.0769,0.0029,-0.0029,6.54,1.05,-1.045,3,0.06,0.058499999999999996,-0.0595,89.494,0.29000000000000004,-0.31,,,,0
4715,Kepler-305 e,Kepler-305,1,0.0389,0.0,0.0,4.546328500752405,2.4732280009728944,-1.7401244384246675,4,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
4740,TOI-776 b,TOI-776,1,0.06525,0.00145,-0.0015500000000000002,4.5,1.25,-1.25,2,0.06,0.03,-0.02,89.65,0.22,-0.37,,,,0
4768,Kepler-176 e,Kepler-176,1,0.2534,0.0,0.0,3.199141912811762,1.9323079305651785,-1.2581354695505411,4,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
4781,GJ 367 b,GJ 367,1,0.007095000000000001,0.00023500000000000002,-0.00023500000000000002,0.5895,0.064,-0.064,3,0.03,0.07,-0.04,80.32,0.755,-0.745,,,,0
4784,Kepler-1322 b,Kepler-1322,1,0.0183,0.0,0.0,3.00414494883818,2.5006825410301725,-1.6779298784063972,2,0.0,0.0,0.0,85.94,0.0,0.0,,,,01+1-23+3-
4785,Kepler-462 c,Kepler-462,1,0.86,0.0,0.0,6.0,10.8,-4.9,2,0.0,0.05,-0.02,89.95,0.0,0.0,,,,03+3-
4795,K2-395 c,K2-395,1,,,,13.038843214964274,4.705162585548724,-3.6830885735819905,2,0.31066330191540814,0.0,0.0,90.0,0.0,0.0,,,,0123
4802,HD 15337 b,HD 15337,1,0.052324999999999997,0.0010249999999999999,-0.0009599999999999999,7.355,0.9500000000000001,-0.91,2,0.13,0.07,-0.07,88.43,0.48,-0.35,,,,0
4808,GJ 3929 c,GJ 3929,1,0.081,0.002,-0.002,5.71,0.94,-0.94,2,0.0,0.0,0.0,90.0,0.0,0.0,,,,01+1-3
4817,HD 15906 b,HD 15906,1,0.09,0.001,-0.001,5.905741192190222,5.767733111577606,-3.968361531130973,2,0.11,0.04,-0.03,87.98,0.16,-0.12,,,,02
4818,TOI-712 b,TOI-712,1,0.07928,0.00096,-0.00091,5.59853003671337,1.9651067642439068,-1.361745989104353,3,0.54,0.26,-0.2,88.22,1.1,-0.53,,,,02
4819,TOI-1052 b,TOI-1052,1,0.09103,0.00062,-0.00063,16.9,1.7,-1.7,2,0.18,0.09,-0.071,87.53,0.24,-0.2,,,,0
4829,Kepler-418 b,Kepler-418,1,0.389,0.0,0.0,349.612125,0.0,0.0,2,0.0,0.11,-0.11,89.95,0.041,-0.041,,,,02+2-
4830,Kepler-158 b,Kepler-158,1,0.1112,0.0,0.0,6.567868067945227,2.3132739848123123,-1.7631732018643502,2,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
4835,Kepler-85 e,Kepler-85,1,0.1659,0.0,0.0,0.6,0.5,-0.4,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-3+3-
4837,Kepler-1907 c,Kepler-1907,1,0.1076,0.0,0.0,14.18308813337777,21.14589130767746,-10.426350198074434,2,0.0,0.0,0.0,82.51,0.0,0.0,,,,01+1-23+3-
4846,Kepler-32 e,Kepler-32,1,0.032025,0.0008900000000000001,-0.0008900000000000001,2.3099812426244153,0.9797628199945416,-0.7398440885056923,5,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
4847,Kepler-32 d,Kepler-32,1,0.12663000000000002,0.003535,-0.003535,7.013912173173178,2.4678419901176696,-1.8602783938215897,5,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
4857,TOI-712 c,TOI-712,1,0.2447,0.003,-0.0028,7.3300152516215675,2.2606856910479163,-1.7448994126845543,3,0.089,0.083,-0.056,89.78,0.14,-0.11,,,,02
4860,K2-43 b,K2-43,1,0.037919999999999995,0.000815,-0.000815,26.402004848689657,11.89229935458502,-9.038407790079152,2,0.07,0.149039,-0.057685,89.25,1.0550000000000002,-0.785,,,,02
4862,GJ 687 b,GJ 687,1,0.164665,0.0021,-0.0021,17.984955,1.8303949999999998,-1.8303949999999998,2,0.0965,0.0765,-0.078,90.0,0.0,0.0,,,,03
4884,HD 15337 c,HD 15337,1,0.12514999999999998,0.0029,-0.00275,8.45,1.75,-1.685,2,0.12,0.08,-0.07,88.4565,0.1275,-0.077,,,,0
4885,HD 184010 b,HD 184010,1,0.94,0.005,-0.001,98.52681,9.53485,-12.71314,3,0.0,0.0,0.0,90.0,0.0,0.0,,,,01+1-3
4886,HD 184010 c,HD 184010,1,1.334,0.013,-0.005,95.34852,9.53485,-19.0697,3,0.0,0.0,0.0,90.0,0.0,0.0,,,,01+1-3
4887,HD 184010 d,HD 184010,1,1.92,0.012,-0.012,143.02278,12.71314,-19.0697,3,0.0,0.0,0.0,90.0,0.0,0.0,,,,01+1-3
4889,Kepler-385 d,Kepler-385,1,0.2967,0.0,0.0,7.0588061958473505,6.132330594840044,-3.8279491843798104,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
4891,Kepler-607 b,Kepler-607,1,0.0135,0.0,0.0,0.947376262730985,1.425933906634868,-0.6547159486376544,2,0.0,0.0,0.0,85.94,0.0,0.0,,,,01+1-23+3-
4893,GJ 3512 b,GJ 3512,1,0.3375,0.0045000000000000005,-0.004699999999999999,146.67818,6.674415,-5.244185,2,0.43779999999999997,0.0071,-0.0071,90.0,0.0,0.0,,,,03
4906,K2-165 b,K2-165,1,,,,2.0550090094671143,0.8585363160194484,-0.6540054942212099,3,0.20543615100312596,0.0,0.0,87.083,2.151,-4.383,,,,012
4916,Kepler-249 c,Kepler-249,1,0.0551,0.00238,-0.00238,2.0138203693606616,1.2158296468767955,-0.8222542965222279,3,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
4928,Kepler-1972 c,Kepler-1972,1,0.1041,0.0,0.0,2.11,0.59,-0.65,2,0.0,0.046,-0.028,89.38,0.17,-0.19,,,,0
4932,CoRoT-20 b,CoRoT-20,1,0.09,0.0021,-0.0022,1347.54,82.6358,-79.4575,2,0.575,0.016,-0.014,88.21,0.53,-0.53,,,,0
4941,Kepler-1322 c,Kepler-1322,1,0.0651,0.0,0.0,4.066852433087526,2.5498638140837198,-2.012320660609029,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
4946,Kepler-1001 c,Kepler-1001,1,0.084,0.0,0.0,3.3549402301609565,2.523175300115002,-1.9176371932915688,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
4957,K2-316 c,K2-316,1,0.0582,0.0081,-0.0122,4.539741625209235,3.139930634238093,-1.3241385748372339,2,0.31066330191540814,0.0,0.0,89.31,0.49,-1.06,,,,012
4972,GJ 3512 c,GJ 3512,1,1.292,0.003,-0.003,63.56568,3.17828,-3.17828,2,0.0183,0.0001,-0.0001,90.0,0.0,0.0,,,,03
4975,K2-348 b,K2-348,1,,,,12.931871607465002,3.7879487457602252,-3.4951134768513104,2,0.31066330191540814,0.0,0.0,90.0,0.0,0.0,,,,0123
4984,Kepler-281 c,Kepler-281,1,0.2137,0.0,0.0,27.064248044308524,19.074148478577893,-13.209684662010522,3,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
4995,Kepler-529 c,Kepler-529,1,0.1065,0.0,0.0,4.407671049436034,2.4452407611975335,-2.0376226715582173,3,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
4996,K2-389 b,K2-389,1,,,,5.640744629921038,1.8489954987602628,-1.3187026427804636,2,0.31066330191540814,0.0,0.0,90.0,0.0,0.0,,,,0123
4997,Kepler-716 c,Kepler-716,1,0.0461,0.0,0.0,2.4809306169950203,1.4437900635930814,-1.0148312537989497,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
4998,TOI-763 c,TOI-763,1,0.1011,0.001,-0.001,9.32,1.02,-1.02,2,0.04,0.04,-0.03,90.0,0.0,0.0,,,,03
5010,WASP-148 c,WASP-148,1,0.20725,0.0037999999999999996,-0.00465,127.132,15.8915,-15.8915,2,0.351,0.06,-0.064,104.9,4.6,-7.3,,,,0
5011,K2-316 b,K2-316,1,0.0147,0.001,-0.0031,2.404791558737417,0.7413387617533713,-0.6508949493774003,2,0.31066330191540814,0.0,0.0,87.02,2.19,-3.98,,,,012
5021,Kepler-381 c,Kepler-381,1,0.1197,0.0,0.0,2.4214180232091964,2.1536707465111737,-1.499806620159626,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
5023,TOI-1444 c,TOI-1444,1,,,,11.8,2.9,-2.9,2,0.0,0.0,0.0,90.0,0.0,0.0,,,,01+1-3
5025,HD 152843 b,HD 152843,1,0.1053,0.003,-0.0031,11.56,6.58,-6.14,2,0.14,0.25,-0.1,88.85,0.73,-0.73,,,,0
5028,K2-407 b,K2-407,1,,,,2.114084321921387,0.6564138335142653,-0.5358012334668822,2,0.31066330191540814,0.0,0.0,90.0,0.0,0.0,,,,0123
5040,TOI-1260 b,TOI-1260,1,0.03665,0.00165,-0.00235,8.58,1.47,-1.52,3,0.0,0.0,0.0,88.91499999999999,0.7050000000000001,-1.005,,,,01+1-
5041,TOI-1260 c,TOI-1260,1,0.06565,0.00295,-0.00425,12.5,3.8150000000000004,-3.7150000000000003,3,0.0,0.0,0.0,88.045,0.175,-0.25,,,,01+1-
5042,TOI-1260 d,TOI-1260,1,0.1116,0.0033,-0.0033,11.84,7.79,-7.79,3,0.0,0.0,0.0,89.14,0.1,-0.1,,,,01+1-
5043,7 CMa b,7 CMa,1,1.9,0.024,-0.01,781.8618,44.4962,-44.4962,2,0.14,0.06,-0.06,90.0,0.0,0.0,,,,03+3-
5044,LP 890-9 b,LP 890-9,1,0.01875,0.0001,-0.0001,13.2,0.0,0.0,2,0.31066330191540814,0.0,0.0,89.67,0.22,-0.33,,,,012+2-
5045,TOI-1468 c,TOI-1468,1,,,,6.64,0.67,-0.68,2,0.31066330191540814,0.0,0.0,89.335,0.032,-0.035,,,,01
5054,K2-18 b,K2-18,1,0.14605,0.006,-0.00625,8.63,1.7,-1.6,2,0.2,0.08,-0.08,89.579,0.008,-0.009,,,,0
5062,K2-18 c,K2-18,1,0.06,0.003,-0.003,7.51,1.33,-1.33,2,0.47,0.0,0.0,89.579,0.008,-0.009,,,,01+1-3
5063,TOI-1468 b,TOI-1468,1,,,,3.21,0.24,-0.24,2,0.31066330191540814,0.0,0.0,88.47,0.34,-0.29,,,,01
5065,K2-43 c,K2-43,1,,,,7.152948740035805,2.9360108190827283,-2.1431814935120803,2,0.31066330191540814,0.0,0.0,89.26,1.85,-0.95,,,,012
5067,TOI-1272 c,TOI-1272,1,0.0783,0.0014,-0.0014,26.7,3.1,-3.1,2,0.35,0.0,0.0,90.0,0.0,0.0,,,,01+1-3
5069,7 CMa c,7 CMa,1,2.153,0.003,-0.08,276.5121,19.0698,-19.0698,2,0.08,0.05,-0.04,90.0,0.0,0.0,,,,03+3-
5071,HATS-59 b,HATS-59,1,0.06112,0.00076,-0.00076,256.17098,21.93027,-21.93027,2,0.129,0.049,-0.049,88.1,0.33,-0.33,,,,0
5074,Kepler-394 c,Kepler-394,1,0.1082,0.0,0.0,4.358107266489063,2.8636946813683615,-2.4616445787661525,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
5076,Kepler-1600 b,Kepler-1600,1,1.0144,0.0,0.0,10.981793257059426,3.714772615453887,-2.8995808195009865,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
5084,Kepler-419 b,Kepler-419,1,0.363,0.0067,-0.0063999999999999994,807.2507,171.6037,-166.83625,2,0.0,0.049999999999999996,-0.055,88.95,0.14,-0.17,,,,0
5085,Kepler-419 c,Kepler-419,1,1.68,0.03,-0.03,2320.1,127.1,-127.1,2,0.184,0.002,-0.002,88.0,3.0,-2.0,,,,0
5086,TOI-1749 b,TOI-1749,1,0.0291,0.0005,-0.0005,57.0,0.0,0.0,3,0.14,0.0,0.0,86.4,0.9,-0.6,,,,01+1-2+2-
5088,K2-224 c,K2-224,1,0.0886,0.0007,-0.0007,6.776201491326409,2.17379812888432,-1.6573276055406918,2,0.31066330191540814,0.0,0.0,88.676,0.928,-1.57,,,,012
5089,GJ 849 b,GJ 849,1,2.35,0.096,-0.10600000000000001,286.04557,13.66662,-14.30228,2,0.045,0.0245,-0.025,90.0,0.0,0.0,,,,03
5097,TOI-2134 b,TOI-2134,1,0.078,0.0009,-0.0009,9.13,0.78,-0.76,2,0.06,0.03,-0.04,89.49,0.37,-0.37,,,,0
5099,Kepler-30 b,Kepler-30,1,0.184,0.0,0.0,37.433,1.4,-1.4,3,0.0,0.003,-0.003,89.38,0.167,-0.167,,,,0
5112,HD 106315 c,HD 106315,1,0.15295,0.0015500000000000002,-0.0015999999999999999,14.899999999999999,4.2,-4.2,2,0.18,0.10099999999999999,-0.10099999999999999,88.61,0.4,-0.25,,,,0
5115,HD 204313 b,HD 204313,1,3.1245,0.06,-0.06,1323.58,80.37215,-80.37215,3,0.1155,0.0148,-0.01465,68.4585,24.686,-21.738,,,,0
5120,Kepler-30 d,Kepler-30,1,0.5336,0.0,0.0,2713.105,2.7,-2.7,3,0.0,0.005,-0.005,89.95,0.02,-0.02,,,,0
5126,HATS-59 c,HATS-59,1,2.504,0.035,-0.035,4036.441,276.5121,-276.5121,2,0.083,0.0,0.0,90.0,0.0,0.0,,,,01+1-3
5130,Kepler-210 c,Kepler-210,1,0.06406,0.00229,-0.00229,12.722931535733029,4.472239606437295,-3.7039236007311267,2,0.0,0.0,0.0,87.66,0.16,-0.16,,,,01+1-2
5137,GJ 849 c,GJ 849,1,4.962,0.1665,-0.17700000000000002,314.65012,34.96112,-34.96112,2,0.0955,0.0395,-0.038,90.0,0.0,0.0,,,,03
5138,GJ 328 c,GJ 328,1,0.657,0.026,-0.028,21.4,3.4,-3.2,2,0.31066330191540814,0.0,0.0,90.0,0.0,0.0,,,,013
5174,TOI-1246 b,TOI-1246,1,0.049,0.002,-0.002,8.1,1.1,-1.1,4,0.15319315421743498,0.0,0.0,87.9,0.4,-0.4,,,,01
5175,HD 15906 c,HD 15906,1,0.141,0.002,-0.001,9.695464620025993,2.260530568771303,-2.181289291189838,2,0.04,0.01,-0.01,88.75,0.02,-0.03,,,,02
5176,HD 74698 c,HD 74698,1,4.5,0.2,-0.2,126.0,19.0,-19.0,2,0.2,0.2,-0.1,90.0,0.0,0.0,,,,03
5177,TOI-1246 e,TOI-1246,1,0.211,0.007,-0.007,14.8,2.3,-2.3,4,0.15319315421743498,0.0,0.0,89.3,0.1,-0.1,,,,01
5184,TOI-969 c,TOI-969,1,2.52,0.27,-0.29,3591.461,349.61125,-286.04557,2,0.628,0.043,-0.036,90.0,0.0,0.0,,,,03
5185,HD 160691 b,HD 160691,1,1.5,0.1,-0.1,536.6445,44.4962,-44.4962,4,0.2,0.05,-0.05,60.0,,,,,,0
5186,HD 160691 c,HD 160691,1,5.235,0.07,-0.07,877.6500000000001,225.65,-225.65,4,0.0985,0.1,-0.1,60.0,,,,,,0
5188,HD 160691 d,HD 160691,1,0.09094,0.0,0.0,10.5547,0.0,0.0,4,0.172,0.04,-0.04,60.0,,,,,,02+2-3
