,pl_name,hostname,default_flag,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,sy_pnum,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,flag
10904,Kepler-235 b,Kepler-235,1,0.035,0.000995,-0.001065,5.7972300766573515,2.2985364890989572,-1.667817077679472,4,0.0,0.0,0.0,87.185,0.0,-0.33,,,,01+1-2
10950,OGLE-2012-BLG-0026L b,OGLE-2012-BLG-0026L,1,3.91,0.4,-0.4,40.55,4.3,-4.3,2,0.31066330191540814,0.0,0.0,90.0,0.0,0.0,,,,013
10970,Kepler-887 b,Kepler-887,1,0.1543,0.0,0.0,3.721939625505991,2.4828524807090284,-2.005421416116885,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
10971,Kepler-344 b,Kepler-344,1,0.1503,0.0,0.0,7.722513088387499,5.172932445458537,-3.273372327778862,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
11003,Kepler-182 c,Kepler-182,1,0.1565,0.0,0.0,14.96740636225367,13.619217479571038,-7.613307173540753,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
11062,Kepler-1859 c,Kepler-1859,1,0.0464,0.0,0.0,2.2335085540006094,2.2239042053115092,-1.4692077088402427,2,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
11065,Kepler-1471 c,Kepler-1471,1,0.0929,0.0,0.0,2.844584371914282,2.562031167869499,-1.7640590339441136,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
11168,Kepler-1487 b,Kepler-1487,1,0.0747,0.0,0.0,3.826401174249125,2.288514965289047,-1.61443141527749,2,0.0,0.0,0.0,86.52,0.0,0.0,,,,01+1-23+3-
11181,Kepler-221 c,Kepler-221,1,0.05695,0.0,0.0,15.1,10.1,-6.7,4,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-3+3-
11211,Kepler-258 b,Kepler-258,1,0.1027,0.0,0.0,14.426721115148304,20.718065035446678,-9.810745854089578,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
11243,Kepler-1834 c,Kepler-1834,1,0.0147,0.0,0.0,1.5122957094571476,0.6475110173455279,-0.4998220268582929,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
11270,Kepler-240 c,Kepler-240,1,0.0732,0.0,0.0,102.3,43.3,-39.4,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-3+3-
11328,Kepler-257 b,Kepler-257,1,0.0333,0.0,0.0,8.123818164868421,9.407943190765415,-4.810009530698728,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
11348,Kepler-23 b,Kepler-23,1,0.0742,0.0,0.0,134.75,3.2,-2.9,3,0.0,0.26,-0.06,83.65,0.0,0.0,,,,03+3-
11349,Kepler-327 b,Kepler-327,1,0.029,0.0,0.0,2.1825036282777113,0.8867215315443535,-0.703008398392051,3,0.0,0.0,0.0,83.65,0.0,0.0,,,,01+1-23+3-
11363,Kepler-176 d,Kepler-176,1,0.1604,0.0,0.0,15.2,10.4,-5.8,4,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-3+3-
11379,Kepler-769 b,Kepler-769,1,0.0763,0.0,0.0,6.602440874265387,4.013752558391653,-2.7496576398990724,2,0.0,0.0,0.0,86.52,0.0,0.0,,,,01+1-23+3-
11392,Kepler-228 b,Kepler-228,1,0.0374,0.0,0.0,3.2610938792721145,2.4150323420343245,-1.839030920585919,3,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
11397,Kepler-310 c,Kepler-310,1,0.2794,0.0,0.0,11.834399474979,10.748519671627543,-5.795859354478098,3,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
11406,Kepler-31 d,Kepler-31,1,0.409,0.0,0.0,2161.244,0.0,0.0,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-2+2-3+3-
11441,Kepler-307 b,Kepler-307,1,0.0928,0.0,0.0,7.44,0.91,-0.87,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-3+3-
11478,Kepler-255 c,Kepler-255,1,0.0908,0.0,0.0,9.708198261027205,7.038873070228435,-3.9591566183458147,3,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
11496,HD 181433 b,HD 181433,1,0.08005000000000001,5e-05,-5e-05,7.254295000000001,0.047675,-0.047675,3,0.3922,0.06,-0.06,90.0,0.0,0.0,,,,03
11498,HD 181433 c,HD 181433,1,1.7731,0.001,-0.001,207.47704,0.95349,-0.95349,3,0.26912,0.0115,-0.0115,90.0,0.0,0.0,,,,03
11501,HD 181433 d,HD 181433,1,3.29347,0.22,-0.22,171.0,1.27131,-1.27131,3,0.469,0.0315,-0.0315,90.0,0.0,0.0,,,,03
11505,Kepler-146 b,Kepler-146,1,0.19395,0.0,0.0,12.039385962474931,8.281250815911275,-5.234077658290838,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
11510,Kepler-275 c,Kepler-275,1,0.13525,0.0,0.0,12.384654232891954,7.753833580068768,-5.144778188164805,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
11514,Kepler-864 c,Kepler-864,1,0.037099999999999994,0.0,0.0,3.616210505589513,2.6173509950259346,-2.178678989677847,2,0.0,0.0,0.0,84.74000000000001,0.0,0.0,,,,01+1-23+3-
11518,Kepler-949 c,Kepler-949,1,0.1394,0.0,0.0,13.829172647035849,17.400902628554732,-8.621847702809474,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
11523,PSR B1257+12 b,PSR B1257+12,1,0.19,0.0,0.0,0.0175,0.002,-0.002,3,0.0,0.0,0.0,50.0,0.0,0.0,,,,01+1-3+3-
11557,Kepler-289 b,Kepler-289,1,0.2182,0.01,-0.01,7.3,6.8,-6.8,3,0.0,0.0,0.0,89.77000000000001,0.3,-0.48,,,,01+1-
11578,Kepler-291 c,Kepler-291,1,0.0644,0.0,0.0,4.914334636090776,2.7079972836045147,-2.3206565961222574,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
11616,Kepler-360 c,Kepler-360,1,0.0735,0.0,0.0,5.62283419654781,3.0765663269296084,-2.5729932537534386,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
11630,OGLE-2012-BLG-0026L c,OGLE-2012-BLG-0026L,1,4.715,0.5349999999999999,-0.5349999999999999,245.0,26.0,-26.0,2,0.31066330191540814,0.0,0.0,90.0,0.0,0.0,,,,013
11635,Kepler-431 c,Kepler-431,1,0.0855,0.0,0.0,0.8328270848012757,1.4358848911759572,-0.5899181153290547,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
11652,Kepler-903 c,Kepler-903,1,0.3037,0.0,0.0,6.054262719075637,3.6307168918521144,-2.967779649398936,2,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
11654,Kepler-169 c,Kepler-169,1,0.0626,0.0,0.0,2.7293330767277366,2.0741011633391064,-1.438215120469008,5,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
11657,Kepler-318 c,Kepler-318,1,0.10515,0.0,0.0,18.77606201377551,15.938695182003478,-10.021078283147295,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
11688,Kepler-256 d,Kepler-256,1,0.06455,0.0,0.0,3.7313535289997635,2.6472879089495214,-2.1256648814777397,4,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
11690,Kepler-260 c,Kepler-260,1,0.3415,0.0,0.0,4.0577045765793684,2.397188378684425,-1.7008511147666328,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
11694,Kepler-758 d,Kepler-758,1,0.1582,0.0,0.0,5.228338811061651,3.3332931009013382,-2.8536579593415317,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
11695,Kepler-359 c,Kepler-359,1,0.3015,0.0,0.0,2.9,2.4,-1.9,3,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-3+3-
11709,Kepler-182 b,Kepler-182,1,0.0953,0.0,0.0,8.261212710625616,6.456869205527466,-3.766149786323999,2,0.0,0.0,0.0,85.37,0.0,0.0,,,,01+1-23+3-
11711,Kepler-266 c,Kepler-266,1,0.451,0.0,0.0,16.40152687495428,13.536806787694466,-7.797379216313269,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
11726,Kepler-115 b,Kepler-115,1,0.0353,0.0,0.0,1.047040565330616,0.6708089586466381,-0.46534448964419284,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
11728,Kepler-1371 b,Kepler-1371,1,0.0393,0.0,0.0,0.27541815507073547,0.2116204183936239,-0.12301516782868127,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
11732,Kepler-341 b,Kepler-341,1,0.0587,0.0,0.0,1.4891674455404236,1.516841118575954,-0.917893347513055,4,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
11758,Kepler-190 c,Kepler-190,1,0.04505,0.0,0.0,3.0055677917354577,1.739825339691376,-1.103316113470005,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
11765,Kepler-150 b,Kepler-150,1,0.044,0.0,0.0,2.065050740070112,1.6287068196483943,-1.0376570427100058,5,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
11778,Kepler-990 c,Kepler-990,1,0.0128,0.0,0.0,2.1360008331339455,2.01845991327384,-1.2744333113530244,2,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
11780,Kepler-332 c,Kepler-332,1,0.1155,0.0,0.0,1.366605589603223,0.42020183556850843,-0.3362474452681594,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
11782,Kepler-625 b,Kepler-625,1,0.0807,0.0,0.0,5.697098934497927,2.081141821752067,-1.462332473139437,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
11790,Kepler-288 d,Kepler-288,1,0.2844,0.0,0.0,14.16457326436569,11.035673248927967,-6.54377299737796,3,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
11801,Kepler-549 d,Kepler-549,1,0.1562,0.0,0.0,17.392195820245725,13.591184874077257,-8.75005385857423,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
11817,Kepler-58 e,Kepler-58,1,0.0533,0.0,0.0,3.433305660244276,2.6900592219688475,-2.0405394529694445,4,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
11843,Kepler-386 b,Kepler-386,1,0.0956,0.0,0.0,2.4790494755244303,1.4029761814403257,-0.9647990488371776,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
11846,Kepler-1834 b,Kepler-1834,1,0.0485,0.0,0.0,2.1221779364808224,0.923514176297044,-0.7184774938235521,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
11849,Kepler-1669 c,Kepler-1669,1,0.0223,0.0,0.0,4.480691402356808,2.236569038389259,-1.7092719882043172,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
11860,Kepler-404 c,Kepler-404,1,0.1159,0.0,0.0,3.5956972658015856,2.849943042652539,-2.218374235482335,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
11861,Kepler-446 d,Kepler-446,1,0.0455,0.0,0.0,6.8239842385517555,2.5586558452254007,-2.021577919560481,3,0.0,0.0,0.0,89.33500000000001,0.17,-0.19,,,,01+1-2
11868,K2-350 b,K2-350,1,,,,3.5702972486050135,1.6248099814512114,-1.2637414433116199,2,0.31066330191540814,0.0,0.0,90.0,0.0,0.0,,,,0123
11905,Kepler-255 d,Kepler-255,1,0.0202,0.0,0.0,2.4180085215256506,2.046999826655558,-1.37739283667546,3,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
11910,Kepler-191 b,Kepler-191,1,0.0867,0.0,0.0,2.309958187824,1.5124051545111366,-1.0313149036982165,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
11915,Kepler-1669 d,Kepler-1669,1,0.0457,0.0,0.0,2.5297036380411866,1.6878803525929316,-1.116046015441143,3,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
11939,Kepler-164 e,Kepler-164,1,0.4182,0.0,0.0,15.292748269286175,16.3620568891108,-8.56807077253793,4,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
11957,Kepler-1052 c,Kepler-1052,1,0.6132500000000001,0.0,0.0,6.263437758458876,2.948218746809884,-2.165604205945315,2,0.0,0.0,0.0,89.97,0.0,0.0,,,,01+1-23+3-
11959,Kepler-1859 b,Kepler-1859,1,0.0386,0.0,0.0,2.0844425029062723,2.185813955254037,-1.3826501875810444,2,0.0,0.0,0.0,86.52,0.0,0.0,,,,01+1-23+3-
11967,Kepler-154 c,Kepler-154,1,0.2987,0.0,0.0,9.572830402270686,4.678233407956721,-3.177389698988642,5,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
11980,Kepler-181 b,Kepler-181,1,0.0395,0.0,0.0,2.4245098051264007,1.5875258376315537,-1.0554246192260264,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
11983,Kepler-1894 c,Kepler-1894,1,0.0576,0.0,0.0,1.781335718789175,1.8847839190741988,-1.0980152107851677,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
11990,Kepler-1487 c,Kepler-1487,1,0.2152,0.0,0.0,9.964539394668606,6.622109877555587,-4.2339858027736135,2,0.0,0.0,0.0,83.08,0.0,0.0,,,,01+1-23+3-
11998,Kepler-416 d,Kepler-416,1,0.0414,0.0,0.0,3.937636160732709,2.6855010461686404,-2.2169636301871534,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12030,Kepler-1921 c,Kepler-1921,1,0.0454,0.0,0.0,2.843176413029168,2.956359125521879,-2.050384782363079,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12039,Kepler-200 c,Kepler-200,1,0.0932,0.0,0.0,4.929102384345999,3.012350911146556,-2.4510506173290674,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12046,Kepler-135 c,Kepler-135,1,0.1054,0.0,0.0,1.481012016528601,1.5490091322511401,-0.8904141273770515,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
12067,Kepler-171 b,Kepler-171,1,0.04915,0.0,0.0,6.860305326424012,4.08027103820695,-2.7837772743763516,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12068,Kepler-172 b,Kepler-172,1,0.0389,0.0,0.0,6.206552172852099,3.090559397380291,-2.1792658504699034,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12078,Kepler-122 b,Kepler-122,1,0.0636,0.0,0.0,5.53321145324492,2.7421747301384958,-2.0145919742416756,5,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12088,Kepler-83 d,Kepler-83,1,0.0477,0.00186,-0.00186,24.6,19.7,-16.3,3,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-3+3-
12107,Kepler-286 d,Kepler-286,1,0.064,0.0,0.0,2.9522511522613835,2.074238573333133,-1.45031451056491,4,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
12111,Kepler-253 b,Kepler-253,1,0.0455,0.0,0.0,4.057577401825219,2.2260068496095062,-1.4886032633306292,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12122,Kepler-170 c,Kepler-170,1,0.1312,0.0,0.0,8.373929506025792,2.570350544535268,-2.173740902280211,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12142,Kepler-235 e,Kepler-235,1,0.2014,0.005615,-0.006215,5.1367558541116205,2.312516296097071,-1.734877826003681,4,0.0,0.0,0.0,89.95,0.002,-0.052,,,,01+1-2
12155,Kepler-174 b,Kepler-174,1,0.0955,0.0,0.0,4.916794860356864,2.1054339196496166,-1.1397083926163756,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12160,Kepler-187 c,Kepler-187,1,0.09315000000000001,0.0,0.0,7.9660099131039095,4.76692983073555,-2.9919792642377967,2,0.0,0.0,0.0,85.94,0.0,0.0,,,,01+1-23+3-
12176,Kepler-149 b,Kepler-149,1,0.17785,0.0,0.0,19.92384379247996,10.48989418940215,-7.170751250326431,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12179,PSR B1257+12 c,PSR B1257+12,1,0.36,0.0,0.0,3.4,0.2,-0.2,3,0.0186,0.0009,-0.0009,53.0,4.0,-4.0,,,,0
12187,Kepler-173 c,Kepler-173,1,0.0725,0.0,0.0,6.802212703353921,4.739419266399817,-3.104197240017345,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12190,Kepler-241 b,Kepler-241,1,0.0934,0.0,0.0,6.373185925142231,2.1435406883615133,-1.5726312545077574,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12191,Kepler-117 c,Kepler-117,1,0.2858,0.0092,-0.0028,584.78,57.21,-57.21,2,0.0,0.0033,-0.0033,89.93,0.1,-0.1,,,,0
12192,K2-239 c,K2-239,1,0.0576,0.0009,-0.0009,0.8917739626192311,0.3720136072566562,-0.2939256694037832,3,0.20543615100312596,0.0,0.0,88.77,0.7,-0.57,,,,012
12206,Kepler-168 c,Kepler-168,1,0.11275,0.0,0.0,8.67347489239035,7.172640921876177,-4.1064130386282605,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12215,Kepler-953 b,Kepler-953,1,0.3996,0.0,0.0,21.60340294813217,10.00150507389931,-7.5326730476396175,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12217,Kepler-272 c,Kepler-272,1,0.059899999999999995,0.0,0.0,97.8,55.5,-33.9,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-3+3-
12236,Kepler-226 c,Kepler-226,1,0.0575,0.0,0.0,45.2,22.5,-19.1,3,0.0,0.0,0.0,84.22,0.0,0.0,,,,01+1-3+3-
12245,Kepler-178 d,Kepler-178,1,0.3944,0.0,0.0,12.707751545935814,10.938291320811263,-6.121313202652512,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12260,Kepler-161 b,Kepler-161,1,0.0528,0.0,0.0,12.1,7.4,-6.3,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-3+3-
12268,Kepler-232 b,Kepler-232,1,0.0536,0.0,0.0,10.310479994536003,8.305535137899959,-4.597353085369104,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12327,Kepler-244 d,Kepler-244,1,0.13925,0.0,0.0,15.2,20.0,-13.0,3,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-3+3-
12342,Kepler-712 b,Kepler-712,1,0.1367,0.0,0.0,10.849496185078678,4.528319389397506,-3.420480058295521,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12354,Kepler-279 b,Kepler-279,1,0.10880000000000001,0.0,0.0,9.229773300677936,7.3316453165133115,-4.2149350526011125,3,0.0,0.0,0.0,82.51,0.0,0.0,,,,01+1-23+3-
12373,Kepler-343 b,Kepler-343,1,0.08565,0.0,0.0,4.6213280508337276,2.6537705599438732,-2.2134950128324657,2,0.0,0.0,0.0,85.94,0.0,0.0,,,,01+1-23+3-
12376,Kepler-184 d,Kepler-184,1,0.17675,0.0,0.0,7.3003023621860725,4.937433042521966,-3.345346586918727,3,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
12381,Kepler-192 b,Kepler-192,1,0.0871,0.0,0.0,6.840480127885529,2.8511023264934376,-2.1762362250347573,3,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12384,Kepler-31 b,Kepler-31,1,0.1571,0.0,0.0,31.036503579713234,18.006366244055393,-13.411171765668186,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12398,Kepler-263 b,Kepler-263,1,0.1195,0.0,0.0,8.305289528856356,4.228152191456777,-2.8534935576957183,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12400,Kepler-315 b,Kepler-315,1,0.389,0.0,0.0,15.711131719614901,15.991843277348611,-8.342680519400215,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
12422,Kepler-322 c,Kepler-322,1,0.04855,0.0,0.0,3.625700282092456,2.375553814568465,-1.712157487189054,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12433,Kepler-975 c,Kepler-975,1,0.0567,0.0,0.0,15.144613555667101,22.058701742645496,-10.616502150541965,2,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
12439,Kepler-656 c,Kepler-656,1,0.06,0.0,0.0,2.132597957232364,1.8048616726436517,-1.1839707329802331,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
12452,Kepler-226 d,Kepler-226,1,0.0759,0.0,0.0,1.813268744238091,1.5671150055016048,-1.0000213220030645,3,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
12457,Kepler-256 e,Kepler-256,1,0.09665,0.0,0.0,4.394103030882766,2.6642530160945324,-2.2112686427793844,4,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12467,Kepler-308 c,Kepler-308,1,0.1211,0.0,0.0,5.854872459582646,3.181299444512568,-2.5589586029789704,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12473,Kepler-373 b,Kepler-373,1,0.0596,0.0,0.0,2.7015768896859162,2.34594933015475,-1.6410126763934012,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12477,Kepler-387 b,Kepler-387,1,0.0712,0.0,0.0,1.168210890053087,1.1075217705697393,-0.6564996223139671,2,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
12479,Kepler-1245 b,Kepler-1245,1,0.0484,0.0,0.0,3.3087068446402226,2.8000523111214495,-2.1463083004103067,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12480,Kepler-123 c,Kepler-123,1,0.17565,0.0,0.0,2.6750642897788075,1.5204382355553947,-1.017638801457431,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12487,Kepler-175 c,Kepler-175,1,0.2109,0.0,0.0,11.15736471827477,8.420975954322426,-4.92888937436954,2,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
12491,Kepler-282 b,Kepler-282,1,0.0852,0.0,0.0,1.0162041403109496,0.9454218263774572,-0.5654643317512512,4,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12495,Kepler-255 b,Kepler-255,1,0.0628,0.0,0.0,3.3432490451803942,2.5020795741403146,-1.8846903854943826,3,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
12499,Kepler-401 c,Kepler-401,1,0.26165,0.0,0.0,6.678639258280815,4.203640033868269,-3.037810949859684,3,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
12502,Kepler-185 b,Kepler-185,1,0.0254,0.0,0.0,1.46076499875314,1.0291891656212133,-0.6512030696390266,2,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
12508,Kepler-311 d,Kepler-311,1,0.7319,0.0,0.0,5.279973245373566,2.372599148421724,-1.7041901423944061,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12535,Kepler-336 c,Kepler-336,1,0.08829999999999999,0.0,0.0,4.827144832637615,2.636419656597658,-2.158928653173488,3,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-23+3-
12539,Kepler-345 c,Kepler-345,1,0.0742,0.0,0.0,2.2,0.9,-0.9,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-3+3-
12546,Kepler-342 d,Kepler-342,1,0.2412,0.0,0.0,6.645472888142278,3.4396731294274616,-2.49401313116031,4,0.0,0.0,0.0,84.8,0.0,0.0,,,,01+1-23+3-
12557,Kepler-377 c,Kepler-377,1,0.1751,0.0,0.0,4.66554819721007,2.3158121056290026,-1.9111158481763675,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12561,Kepler-345 b,Kepler-345,1,0.0634,0.0,0.0,0.5,0.3,-0.3,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-3+3-
12564,Kepler-283 c,Kepler-283,1,0.35355000000000003,0.0,0.0,6.146116953827742,1.923679717229441,-1.4239656234558185,2,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
12568,Kepler-187 b,Kepler-187,1,0.05585,0.0,0.0,2.446051646668268,2.1858371555274543,-1.3647323289474633,2,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
12570,Kepler-355 b,Kepler-355,1,0.1003,0.0,0.0,3.0723197820604597,2.3967831396118533,-1.6769222956497265,2,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-23+3-
12579,Kepler-299 e,Kepler-299,1,0.22305,0.0,0.0,4.214982588133081,2.41702962574508,-1.7836592610448907,4,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12587,Kepler-363 c,Kepler-363,1,0.08065,0.0,0.0,66.4,71.9,-56.6,3,0.0,0.0,0.0,88.81,0.0,0.0,,,,01+1-3+3-
12600,Kepler-301 c,Kepler-301,1,0.0593,0.0,0.0,2.523958954109143,2.378877573528375,-1.49453141942869,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12609,Kepler-326 b,Kepler-326,1,0.0329,0.0,0.0,44.6,47.7,-33.3,3,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-3+3-
12611,Kepler-382 b,Kepler-382,1,0.054900000000000004,0.0,0.0,2.8316708547079332,2.510796450832007,-1.7154722791608652,2,0.0,0.0,0.0,84.8,0.0,0.0,,,,01+1-23+3-
12627,Kepler-208 c,Kepler-208,1,0.0778,0.0,0.0,3.0245314069161395,2.2585760018229886,-1.5027678078963393,4,0.0,0.0,0.0,87.66,0.0,0.0,,,,01+1-23+3-
12637,Kepler-364 c,Kepler-364,1,0.3185,0.0,0.0,5.733549754250892,3.3263163579990787,-2.537960570437603,2,0.0,0.0,0.0,89.95,0.0,0.0,,,,01+1-23+3-
12644,Kepler-292 e,Kepler-292,1,0.09834999999999999,0.0,0.0,7.6388155409025575,4.099928917523297,-2.658899152371644,5,0.0,0.0,0.0,87.09,0.0,0.0,,,,01+1-23+3-
12645,Kepler-203 d,Kepler-203,1,0.0992,0.0,0.0,33.9,183.4,-33.2,3,0.0,0.0,0.0,88.24,0.0,0.0,,,,01+1-3+3-
12651,Kepler-212 b,Kepler-212,1,0.1315,0.0,0.0,0.689689509681059,0.42800434450625524,-0.2942117019113257,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12704,Kepler-365 c,Kepler-365,1,0.1351,0.0,0.0,3.62903166779586,2.624544802620182,-2.019789635473531,2,0.0,0.0,0.0,89.38,0.0,0.0,,,,01+1-23+3-
12707,Kepler-150 f,Kepler-150,1,1.24,0.29,-0.45,15.138604438506404,6.947848037240368,-5.252663938818818,5,0.12200879700142936,0.0,0.0,90.0,0.19,-0.19,,,,012
